C/A,Unit,SCP,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
R248,R178,00-00-01,6,IRT,05/24/2022,05:00:00,REGULAR,18956612,3617664
R248,R178,00-00-01,6,IRT,05/24/2022,09:00:00,REGULAR,18956834,3617928
R248,R178,00-00-01,6,IRT,05/24/2022,13:00:00,REGULAR,18957091,3618070
R248,R178,00-00-01,6,IRT,05/24/2022,17:00:00,REGULAR,18957634,3618205
R248,R178,00-00-01,6,IRT,05/24/2022,21:00:00,REGULAR,18958070,3618275
R248,R178,00-00-02,6,IRT,05/24/2022,01:00:00,REGULAR,464022,184847
R248,R178,00-00-02,6,IRT,05/24/2022,05:00:00,REGULAR,464027,184853
R248,R178,00-00-02,6,IRT,05/24/2022,09:00:00,REGULAR,464188,185077
R248,R178,00-00-02,6,IRT,05/24/2022,13:00:00,REGULAR,464422,185194
R248,R178,00-00-02,6,IRT,05/24/2022,17:00:00,REGULAR,464911,185304
R248,R178,00-00-02,6,IRT,05/24/2022,21:00:00,REGULAR,465246,185360
R248,R178,00-00-03,6,IRT,05/24/2022,01:00:00,REGULAR,17993929,2657052
R248,R178,00-00-03,6,IRT,05/24/2022,05:00:00,REGULAR,17993935,2657054
R248,R178,00-00-03,6,IRT,05/24/2022,09:00:00,REGULAR,17994056,2657247
R248,R178,00-00-03,6,IRT,05/24/2022,13:00:00,REGULAR,17994205,2657338
R248,R178,00-00-03,6,IRT,05/24/2022,17:00:00,REGULAR,17994622,2657444
R248,R178,00-00-03,6,IRT,05/24/2022,21:00:00,REGULAR,17994899,2657488
R248,R178,00-00-04,6,IRT,05/24/2022,01:00:00,REGULAR,18211301,4772051
R248,R178,00-00-04,6,IRT,05/24/2022,05:00:00,REGULAR,18211302,4772052
R248,R178,00-00-04,6,IRT,05/24/2022,09:00:00,REGULAR,18211368,4772194
R248,R178,00-00-04,6,IRT,05/24/2022,13:00:00,REGULAR,18211458,4772251
R248,R178,00-00-04,6,IRT,05/24/2022,17:00:00,REGULAR,18211749,4772310
R248,R178,00-00-04,6,IRT,05/24/2022,21:00:00,REGULAR,18211918,4772332
R248,R178,00-00-05,6,IRT,05/24/2022,01:00:00,REGULAR,15703192,6306475
R248,R178,00-00-05,6,IRT,05/24/2022,05:00:00,REGULAR,15703193,6306483
R248,R178,00-00-05,6,IRT,05/24/2022,09:00:00,REGULAR,15703265,6306793
R248,R178,00-00-05,6,IRT,05/24/2022,13:00:00,REGULAR,15703373,6307002
R248,R178,00-00-05,6,IRT,05/24/2022,17:00:00,REGULAR,15703746,6307216
R248,R178,00-00-05,6,IRT,05/24/2022,21:00:00,REGULAR,15704000,6307303
R248,R178,00-00-06,6,IRT,05/24/2022,01:00:00,REGULAR,22875524,6042890
R248,R178,00-00-06,6,IRT,05/24/2022,05:00:00,REGULAR,22875526,6042893
R248,R178,00-00-06,6,IRT,05/24/2022,09:00:00,REGULAR,22875652,6043244
R248,R178,00-00-06,6,IRT,05/24/2022,13:00:00,REGULAR,22875847,6043453
R248,R178,00-00-06,6,IRT,05/24/2022,17:00:00,REGULAR,22876341,6043649
R248,R178,00-00-06,6,IRT,05/24/2022,21:00:00,REGULAR,22876696,6043759
R248,R178,00-00-07,6,IRT,05/24/2022,01:00:00,REGULAR,12868088,2207798
R248,R178,00-00-07,6,IRT,05/24/2022,05:00:00,REGULAR,12868093,2207804
R248,R178,00-00-07,6,IRT,05/24/2022,09:00:00,REGULAR,12868287,2208107
R248,R178,00-00-07,6,IRT,05/24/2022,13:00:00,REGULAR,12868585,2208247
R248,R178,00-00-07,6,IRT,05/24/2022,17:00:00,REGULAR,12869173,2208343
R248,R178,00-00-07,6,IRT,05/24/2022,21:00:00,REGULAR,12869603,2208396
C024,R214,00-00-00,R,BMT,05/23/2022,00:00:00,REGULAR,9456191,2143172
C024,R214,00-00-00,R,BMT,05/23/2022,04:00:00,REGULAR,9456191,2143178
C024,R214,00-00-00,R,BMT,05/23/2022,08:00:00,REGULAR,9456478,2143191
C024,R214,00-00-00,R,BMT,05/23/2022,12:00:00,REGULAR,9456758,2143222
C024,R214,00-00-00,R,BMT,05/23/2022,16:00:00,REGULAR,9456896,2143300
C024,R214,00-00-00,R,BMT,05/23/2022,20:00:00,REGULAR,9457037,2143413
